Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2562","Palm kernels","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2562","Palm kernels","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2562","Palm kernels","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2563","Olives (including preserved)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2563","Olives (including preserved)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2563","Olives (including preserved)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2563","Olives (including preserved)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2563","Olives (including preserved)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2563","Olives (including preserved)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2023","2023","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2563","Olives (including preserved)","2023","2023","million Kcal","96.69","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2563","Olives (including preserved)","2023","2023","t","0.67","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2563","Olives (including preserved)","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2563","Olives (including preserved)","2023","2023","t","9.73","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2570","Oilcrops, Other","2023","2023","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2570","Oilcrops, Other","2023","2023","1000 t","3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2570","Oilcrops, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2570","Oilcrops, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2570","Oilcrops, Other","2023","2023","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5521","Feed","S2570","Oilcrops, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5527","Seed","S2570","Oilcrops, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2570","Oilcrops, Other","2023","2023","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5131","Processing","S2570","Oilcrops, Other","2023","2023","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5154","Other uses (non-food)","S2570","Oilcrops, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2570","Oilcrops, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2570","Oilcrops, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2570","Oilcrops, Other","2023","2023","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2023","2023","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2570","Oilcrops, Other","2023","2023","million Kcal","71.87","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2570","Oilcrops, Other","2023","2023","t","3.32","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2570","Oilcrops, Other","2023","2023","t","5.78","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2571","Soyabean Oil","2023","2023","1000 t","260","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2571","Soyabean Oil","2023","2023","1000 t","654","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2571","Soyabean Oil","2023","2023","1000 t","-4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2571","Soyabean Oil","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2571","Soyabean Oil","2023","2023","1000 t","917","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5154","Other uses (non-food)","S2571","Soyabean Oil","2023","2023","1000 t","573","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2571","Soyabean Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2571","Soyabean Oil","2023","2023","1000 t","343","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2023","2023","kg/cap","2","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2023","2023","kcal/cap/d","49.37","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2571","Soyabean Oil","2023","2023","million Kcal","3089586.07","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2571","Soyabean Oil","2023","2023","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2023","2023","g/cap/d","5.49","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2571","Soyabean Oil","2023","2023","t","343287.34","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2572","Groundnut Oil","2023","2023","1000 t","21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2572","Groundnut Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2572","Groundnut Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2572","Groundnut Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2572","Groundnut Oil","2023","2023","1000 t","21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2572","Groundnut Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2572","Groundnut Oil","2023","2023","1000 t","21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2023","2023","kg/cap","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2023","2023","kcal/cap/d","3.02","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2572","Groundnut Oil","2023","2023","million Kcal","189230.55","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2572","Groundnut Oil","2023","2023","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2023","2023","g/cap/d","0.34","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2572","Groundnut Oil","2023","2023","t","21027.96","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2573","Sunflowerseed Oil","2023","2023","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2573","Sunflowerseed Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2573","Sunflowerseed Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2573","Sunflowerseed Oil","2023","2023","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2573","Sunflowerseed Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2573","Sunflowerseed Oil","2023","2023","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2023","2023","kg/cap","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2023","2023","kcal/cap/d","0.56","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2573","Sunflowerseed Oil","2023","2023","million Kcal","35223.33","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2573","Sunflowerseed Oil","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2573","Sunflowerseed Oil","2023","2023","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2573","Sunflowerseed Oil","2023","2023","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2573","Sunflowerseed Oil","2023","2023","t","3913.7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2574","Rape and Mustard Oil","2023","2023","1000 t","233","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2574","Rape and Mustard Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2574","Rape and Mustard Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2574","Rape and Mustard Oil","2023","2023","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2574","Rape and Mustard Oil","2023","2023","1000 t","226","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2574","Rape and Mustard Oil","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
