Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23140.06","Germ of maize","2024","2024","t","15.63","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23140.06","Germ of maize","2024","2024","1000 USD","19","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23140.01","Germ of wheat","2024","2024","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23140.01","Germ of wheat","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22241.02","Ghee from cow milk","2024","2024","t","130.7","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","22241.02","Ghee from cow milk","2024","2024","1000 USD","731","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","22241.02","Ghee from cow milk","2024","2024","t","70.18","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","22241.02","Ghee from cow milk","2024","2024","1000 USD","600","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01657","Ginger, raw","2024","2024","t","141622.77","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01657","Ginger, raw","2024","2024","1000 USD","119388","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01657","Ginger, raw","2024","2024","t","70","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01657","Ginger, raw","2024","2024","1000 USD","155","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23210.05","Glucose and dextrose","2024","2024","t","20270.1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23210.05","Glucose and dextrose","2024","2024","1000 USD","14160","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23210.05","Glucose and dextrose","2024","2024","t","0.17","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23210.05","Glucose and dextrose","2024","2024","1000 USD","2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","39130.04","Gluten feed and meal","2024","2024","t","42509.19","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","39130.04","Gluten feed and meal","2024","2024","1000 USD","24312","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21434","Grape juice","2024","2024","t","123.24","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21434","Grape juice","2024","2024","1000 USD","223","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","21434","Grape juice","2024","2024","t","0.23","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21434","Grape juice","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","21432","Grapefruit juice","2024","2024","t","8.78","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21432","Grapefruit juice","2024","2024","1000 USD","6","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21432.01","Grapefruit juice, concentrated","2024","2024","t","27.85","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21432.01","Grapefruit juice, concentrated","2024","2024","1000 USD","43","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01330","Grapes","2024","2024","t","104131.84","X","Figure from external organization","Estimated data using trading partners database"
